image,threshold,artifact_pixels,artifact_ratio,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax
Russian_Blue_33.jpg,0.344844,7225,0.027561,50,299,134,383
Russian_Blue_34.jpg,0.385232,7225,0.027561,24,124,108,208
Russian_Blue_35.jpg,0.217069,7396,0.028214,45,90,130,175
Russian_Blue_36.jpg,0.171180,4914,0.018745,13,45,90,107
Russian_Blue_38.jpg,0.384269,7225,0.027561,117,366,201,450
Russian_Blue_40.jpg,0.286521,7396,0.028214,260,197,345,282
Russian_Blue_41.jpg,0.395882,7140,0.027237,296,109,380,192
Russian_Blue_43.jpg,0.367881,7310,0.027885,220,173,305,257
Russian_Blue_44.jpg,0.397059,6720,0.025635,108,431,191,510
Russian_Blue_45.jpg,0.338404,7225,0.027561,115,251,199,335
Russian_Blue_47.jpg,0.331341,7396,0.028214,196,235,281,320
Russian_Blue_48.jpg,0.346170,7310,0.027885,10,137,94,222
Russian_Blue_49.jpg,0.162573,6552,0.024994,91,10,174,87
Russian_Blue_50.jpg,0.160920,5246,0.020012,197,450,282,510
Russian_Blue_51.jpg,0.334625,7310,0.027885,278,259,363,343
Russian_Blue_53.jpg,0.245662,7396,0.028214,234,36,319,121
Russian_Blue_54.jpg,0.319330,7310,0.027885,55,152,139,237
Russian_Blue_55.jpg,0.295469,7396,0.028214,338,196,423,281
Russian_Blue_57.jpg,0.196145,4410,0.016823,246,58,315,120
Russian_Blue_59.jpg,0.347269,7056,0.026917,317,310,400,393
Russian_Blue_60.jpg,0.265377,7396,0.028214,144,374,229,459
Russian_Blue_61.jpg,0.371836,7225,0.027561,50,270,134,354
Russian_Blue_62.jpg,0.180098,7396,0.028214,40,392,125,477
Russian_Blue_63.jpg,0.323373,7396,0.028214,345,272,430,357
Russian_Blue_64.jpg,0.475700,7056,0.026917,32,177,115,260
Russian_Blue_66.jpg,0.408665,6970,0.026588,169,429,253,510
Russian_Blue_67.jpg,0.390024,7225,0.027561,181,248,265,332
Russian_Blue_68.jpg,0.180535,6083,0.023205,116,189,194,265
Russian_Blue_69.jpg,0.355507,7224,0.027557,138,379,221,464
Russian_Blue_70.jpg,0.254527,7310,0.027885,275,150,359,235
Russian_Blue_71.jpg,0.178030,4992,0.019043,111,132,188,195
Russian_Blue_72.jpg,0.258769,7396,0.028214,98,296,183,381
Russian_Blue_73.jpg,0.321308,7310,0.027885,328,158,412,243
Russian_Blue_74.jpg,0.313103,7396,0.028214,147,133,232,218
Russian_Blue_75.jpg,0.244218,7396,0.028214,39,324,124,409
Russian_Blue_76.jpg,0.222739,6794,0.025917,155,104,233,189
Russian_Blue_77.jpg,0.372222,7056,0.026917,90,292,173,375
Russian_Blue_78.jpg,0.194156,7396,0.028214,58,211,143,296
Russian_Blue_79.jpg,0.339586,5865,0.022373,46,4,114,88
Russian_Blue_8.jpg,0.247768,7396,0.028214,264,228,349,313
Russian_Blue_80.jpg,0.268514,6880,0.026245,272,343,357,422
Russian_Blue_81.jpg,0.216912,5934,0.022636,55,442,140,510
Russian_Blue_82.jpg,0.429979,7056,0.026917,190,267,273,350
Russian_Blue_83.jpg,0.310194,7310,0.027885,98,266,182,351
Russian_Blue_84.jpg,0.344987,7310,0.027885,335,390,419,475
Russian_Blue_85.jpg,0.163494,6636,0.025314,7,400,90,478
Russian_Blue_86.jpg,0.214522,7396,0.028214,48,146,133,231
Russian_Blue_87.jpg,0.358066,7310,0.027885,74,147,159,231
Russian_Blue_88.jpg,0.381999,7225,0.027561,133,287,217,371
Russian_Blue_89.jpg,0.254926,7396,0.028214,20,313,105,398
Russian_Blue_9.jpg,0.449866,7140,0.027237,19,392,103,475
Russian_Blue_90.jpg,0.227042,7396,0.028214,190,203,275,288
Russian_Blue_91.jpg,0.247487,7396,0.028214,246,206,331,291
Russian_Blue_92.jpg,0.294151,7396,0.028214,253,367,338,452
Russian_Blue_93.jpg,0.171769,7396,0.028214,301,30,386,115
Russian_Blue_94.jpg,0.355530,7225,0.027561,151,250,235,334
Russian_Blue_95.jpg,0.346155,7225,0.027561,281,55,365,139
Russian_Blue_96.jpg,0.379598,7225,0.027561,216,264,300,348
Russian_Blue_97.jpg,0.449330,7056,0.026917,109,393,192,476
Russian_Blue_98.jpg,0.270527,7396,0.028214,92,132,177,217
Russian_Blue_99.jpg,0.384422,7056,0.026917,69,89,152,172
Siamese_100.jpg,0.213796,7396,0.028214,95,366,180,451
Siamese_101.jpg,0.349810,7310,0.027885,161,5,246,89
Siamese_102.jpg,0.207277,7396,0.028214,9,324,94,409
Siamese_103.jpg,0.391617,7140,0.027237,329,38,413,121
Siamese_104.jpg,0.256964,7396,0.028214,80,195,165,280
Siamese_106.jpg,0.317463,7396,0.028214,136,124,221,209
Siamese_108.jpg,0.218736,7396,0.028214,309,149,394,234
Siamese_109.jpg,0.421174,7225,0.027561,346,398,430,482
Siamese_110.jpg,0.333066,7310,0.027885,230,16,315,100
Siamese_111.jpg,0.351645,7396,0.028214,15,234,100,319
Siamese_112.jpg,0.269702,6450,0.024605,309,436,394,510
Siamese_113.jpg,0.335349,7396,0.028214,187,8,272,93
Siamese_114.jpg,0.262380,7396,0.028214,54,313,139,398
Siamese_115.jpg,0.368973,7310,0.027885,254,44,338,129
Siamese_116.jpg,0.257107,7396,0.028214,160,93,245,178
Siamese_117.jpg,0.369634,7310,0.027885,216,234,301,318
Siamese_119.jpg,0.221575,7396,0.028214,339,72,424,157
Siamese_120.jpg,0.387515,7310,0.027885,221,91,306,175
Siamese_122.jpg,0.351184,7225,0.027561,18,113,102,197
Siamese_125.jpg,0.217350,7396,0.028214,32,425,117,510
Siamese_126.jpg,0.390503,6290,0.023994,182,332,266,405
Siamese_127.jpg,0.167785,7396,0.028214,176,177,261,262
Siamese_128.jpg,0.272502,7396,0.028214,144,32,229,117
Siamese_129.jpg,0.368256,7396,0.028214,32,306,117,391
Siamese_130.jpg,0.231581,6536,0.024933,89,435,174,510
Siamese_131.jpg,0.353346,7310,0.027885,238,125,323,209
Siamese_133.jpg,0.336671,7396,0.028214,324,391,409,476
Siamese_135.jpg,0.323632,7225,0.027561,349,68,433,152
Siamese_136.jpg,0.386891,7056,0.026917,36,148,119,231
Siamese_137.jpg,0.391500,7056,0.026917,51,379,134,462
Siamese_138.jpg,0.347534,7225,0.027561,125,310,209,394
Siamese_139.jpg,0.335353,7224,0.027557,199,84,284,167
Siamese_14.jpg,0.267834,7310,0.027885,16,216,100,301
Siamese_140.jpg,0.175107,3588,0.013687,332,240,400,291
Siamese_141.jpg,0.227836,7396,0.028214,331,391,416,476
Siamese_142.jpg,0.230146,7396,0.028214,73,263,158,348
Siamese_143.jpg,0.199923,6192,0.023621,251,439,336,510
Siamese_144.jpg,0.323904,7310,0.027885,120,298,204,383
Siamese_145.jpg,0.207996,7396,0.028214,218,389,303,474
Siamese_146.jpg,0.344469,7310,0.027885,323,252,407,337
Siamese_147.jpg,0.364752,7056,0.026917,17,425,100,508
Siamese_148.jpg,0.344257,7396,0.028214,324,100,409,185
Siamese_149.jpg,0.358982,7140,0.027237,185,113,269,196
Siamese_150.jpg,0.238555,5332,0.020340,167,86,252,147
Siamese_151.jpg,0.393399,7140,0.027237,316,205,399,289
Siamese_152.jpg,0.193015,6708,0.025589,31,173,108,258
Siamese_153.jpg,0.331887,7396,0.028214,295,57,380,142
Siamese_154.jpg,0.365817,4620,0.017624,278,456,361,510
Siamese_155.jpg,0.195397,6020,0.022964,329,210,398,295
Siamese_156.jpg,0.413660,7056,0.026917,272,243,355,326
Siamese_157.jpg,0.196336,6020,0.022964,218,404,303,473
Siamese_158.jpg,0.266195,7396,0.028214,313,36,398,121
Siamese_159.jpg,0.328607,7396,0.028214,94,44,179,129
Siamese_160.jpg,0.204569,7396,0.028214,330,349,415,434
Siamese_161.jpg,0.364677,7310,0.027885,197,195,281,280
Siamese_162.jpg,0.202711,7396,0.028214,326,185,411,270
Siamese_163.jpg,0.216463,6106,0.023293,24,413,94,498
Siamese_164.jpg,0.164128,6192,0.023621,32,367,117,438
Siamese_165.jpg,0.261575,7396,0.028214,133,16,218,101
Siamese_167.jpg,0.219140,7396,0.028214,295,251,380,336
Siamese_168.jpg,0.347773,7396,0.028214,233,290,318,375
Siamese_169.jpg,0.440697,7140,0.027237,160,88,244,171
Siamese_17.jpg,0.374173,7310,0.027885,322,47,406,132
Siamese_170.jpg,0.279389,7396,0.028214,164,210,249,295
Siamese_171.jpg,0.319783,7396,0.028214,81,270,166,355
Siamese_172.jpg,0.404256,7310,0.027885,223,193,307,278
Siamese_173.jpg,0.227126,7396,0.028214,197,223,282,308
Siamese_174.jpg,0.206341,7396,0.028214,281,280,366,365
Siamese_175.jpg,0.350115,7310,0.027885,250,113,334,198
Siamese_176.jpg,0.366803,7396,0.028214,332,35,417,120
Siamese_178.jpg,0.317428,7310,0.027885,343,46,427,131
Siamese_179.jpg,0.224680,7396,0.028214,295,414,380,499
Siamese_18.jpg,0.222233,7396,0.028214,246,138,331,223
Siamese_180.jpg,0.175512,7396,0.028214,94,25,179,110
Siamese_181.jpg,0.262858,7396,0.028214,350,275,435,360
Siamese_182.jpg,0.212340,7396,0.028214,236,68,321,153
Siamese_183.jpg,0.164792,7396,0.028214,25,125,110,210
Siamese_184.jpg,0.347400,7225,0.027561,163,107,247,191
Siamese_185.jpg,0.409458,7140,0.027237,138,114,221,198
Siamese_186.jpg,0.368489,7396,0.028214,176,64,261,149
Siamese_187.jpg,0.436067,7225,0.027561,110,165,194,249
Siamese_188.jpg,0.228420,7396,0.028214,304,289,389,374
Siamese_189.jpg,0.332710,7396,0.028214,156,122,241,207
Siamese_19.jpg,0.355798,7310,0.027885,155,198,239,283
Siamese_191.jpg,0.315032,7310,0.027885,200,44,285,128
Siamese_193.jpg,0.366159,7140,0.027237,144,116,228,199
Siamese_194.jpg,0.313795,4760,0.018158,332,455,416,510
Siamese_195.jpg,0.267931,7396,0.028214,74,421,159,506
Siamese_196.jpg,0.237176,7396,0.028214,310,54,395,139
Siamese_198.jpg,0.370381,7140,0.027237,229,54,312,138
Siamese_199.jpg,0.343553,7310,0.027885,183,168,268,252
Siamese_20.jpg,0.221282,7396,0.028214,212,80,297,165
Siamese_200.jpg,0.211764,7396,0.028214,197,208,282,293
Siamese_201.jpg,0.228347,7396,0.028214,46,18,131,103
Siamese_202.jpg,0.312866,7310,0.027885,250,360,335,444
Siamese_203.jpg,0.444049,7140,0.027237,209,399,293,482
Siamese_204.jpg,0.219528,7396,0.028214,352,95,437,180
Siamese_205.jpg,0.239525,7396,0.028214,92,31,177,116
Siamese_206.jpg,0.354190,7310,0.027885,295,315,379,400
Siamese_207.jpg,0.312149,7396,0.028214,95,286,180,371
Siamese_208.jpg,0.359237,7396,0.028214,184,423,269,508
Siamese_209.jpg,0.239273,7396,0.028214,117,247,202,332
Siamese_21.jpg,0.288955,7396,0.028214,11,195,96,280
Siamese_210.jpg,0.440277,7140,0.027237,123,213,207,296
Siamese_216.jpg,0.427163,7140,0.027237,210,98,294,181
Siamese_218.jpg,0.346752,7225,0.027561,38,63,122,147
Siamese_22.jpg,0.269843,7396,0.028214,61,205,146,290
Siamese_222.jpg,0.419396,6300,0.024033,113,436,196,510
Siamese_224.jpg,0.298154,7396,0.028214,118,120,203,205
Siamese_225.jpg,0.248004,7396,0.028214,339,364,424,449
Siamese_227.jpg,0.395505,7310,0.027885,318,186,403,270
Siamese_228.jpg,0.199748,6557,0.025013,68,240,146,322
Siamese_23.jpg,0.210193,7396,0.028214,100,338,185,423
Siamese_231.jpg,0.162309,4056,0.015472,225,339,302,390
Siamese_232.jpg,0.243931,7396,0.028214,191,84,276,169
Siamese_233.jpg,0.303529,7310,0.027885,71,251,155,336
Siamese_234.jpg,0.185807,5160,0.019684,50,451,135,510
Siamese_237.jpg,0.255175,7396,0.028214,202,235,287,320
Siamese_238.jpg,0.347672,7396,0.028214,62,379,147,464
Siamese_24.jpg,0.273766,7396,0.028214,87,280,172,365
Siamese_240.jpg,0.240626,7396,0.028214,205,420,290,505
Siamese_247.jpg,0.399437,7310,0.027885,304,113,388,198
Siamese_249.jpg,0.286858,7396,0.028214,261,94,346,179
Siamese_25.jpg,0.273721,7396,0.028214,102,168,187,253
Siamese_250.jpg,0.297061,7396,0.028214,173,210,258,295
Siamese_254.jpg,0.177909,7396,0.028214,131,53,216,138
Siamese_257.jpg,0.282013,7310,0.027885,149,44,234,128
Siamese_26.jpg,0.463191,7056,0.026917,103,66,186,149
Siamese_27.jpg,0.348743,7396,0.028214,193,306,278,391
Siamese_28.jpg,0.380919,7056,0.026917,114,91,197,174
Siamese_29.jpg,0.366949,7056,0.026917,5,53,88,136
Siamese_30.jpg,0.234429,4816,0.018372,309,297,394,352
Siamese_31.jpg,0.267154,7396,0.028214,25,217,110,302
Siamese_32.jpg,0.345050,7225,0.027561,227,83,311,167
Siamese_33.jpg,0.228515,7396,0.028214,178,418,263,503
Siamese_34.jpg,0.314481,7310,0.027885,314,82,399,166
Siamese_35.jpg,0.421974,7056,0.026917,148,200,231,283
Siamese_36.jpg,0.386846,7310,0.027885,144,257,229,341
Siamese_37.jpg,0.381317,7225,0.027561,252,425,336,509
Siamese_39.jpg,0.314065,7310,0.027885,246,246,331,330
Siamese_40.jpg,0.338692,7396,0.028214,325,107,410,192
Siamese_41.jpg,0.324507,7396,0.028214,8,398,93,483
Siamese_42.jpg,0.261364,7396,0.028214,109,210,194,295
Siamese_43.jpg,0.352990,7396,0.028214,282,182,367,267
Siamese_44.jpg,0.248383,7396,0.028214,293,341,378,426
Siamese_46.jpg,0.348003,7396,0.028214,271,101,356,186
Siamese_47.jpg,0.304049,7396,0.028214,66,335,151,420
Siamese_48.jpg,0.339470,7310,0.027885,176,218,260,303
Siamese_49.jpg,0.390352,7310,0.027885,48,5,133,89
Siamese_5.jpg,0.170118,7396,0.028214,205,288,290,373
Siamese_50.jpg,0.338484,7310,0.027885,107,137,191,222
Siamese_51.jpg,0.290511,7396,0.028214,7,19,92,104
Siamese_52.jpg,0.374787,7140,0.027237,89,278,173,361
Siamese_53.jpg,0.260834,7396,0.028214,349,186,434,271
Siamese_54.jpg,0.359852,7396,0.028214,204,394,289,479
Siamese_55.jpg,0.233080,7396,0.028214,257,261,342,346
Siamese_56.jpg,0.378426,7310,0.027885,120,201,204,286
Siamese_57.jpg,0.250578,7396,0.028214,231,302,316,387
Siamese_58.jpg,0.339425,7310,0.027885,348,109,432,194
Siamese_59.jpg,0.170896,7396,0.028214,223,122,308,207
Siamese_6.jpg,0.369229,7225,0.027561,188,250,272,334
Siamese_60.jpg,0.366257,7310,0.027885,5,152,90,236
Siamese_61.jpg,0.397004,7225,0.027561,310,128,394,212
Siamese_63.jpg,0.279514,7396,0.028214,215,182,300,267
Siamese_64.jpg,0.233472,5246,0.020012,76,450,161,510
Siamese_65.jpg,0.246668,7396,0.028214,3,213,88,298
Siamese_66.jpg,0.399426,7310,0.027885,335,171,420,255
Siamese_67.jpg,0.165172,4472,0.017059,165,459,250,510
Siamese_69.jpg,0.310360,7396,0.028214,26,266,111,351
Siamese_70.jpg,0.309256,4902,0.018700,147,454,232,510
Siamese_71.jpg,0.347664,7396,0.028214,107,111,192,196
Siamese_72.jpg,0.422062,7225,0.027561,147,196,231,280
Siamese_73.jpg,0.291383,7396,0.028214,111,114,196,199
Siamese_74.jpg,0.290818,7396,0.028214,42,288,127,373
Siamese_75.jpg,0.386529,7310,0.027885,134,343,218,428
Siamese_76.jpg,0.258314,7310,0.027885,13,66,97,151
Siamese_77.jpg,0.348862,7396,0.028214,234,167,319,252
Siamese_78.jpg,0.294868,7396,0.028214,253,176,338,261
Siamese_79.jpg,0.248216,6880,0.026245,189,144,268,229
Siamese_80.jpg,0.310643,7310,0.027885,212,287,297,371
Siamese_81.jpg,0.313286,7396,0.028214,184,48,269,133
Siamese_82.jpg,0.359112,7225,0.027561,169,315,253,399
Siamese_83.jpg,0.193350,5934,0.022636,9,442,94,510
Siamese_84.jpg,0.349546,7225,0.027561,221,89,305,173
Siamese_85.jpg,0.162473,7396,0.028214,37,298,122,383
Siamese_86.jpg,0.403002,7310,0.027885,106,151,190,236
Siamese_87.jpg,0.274930,7396,0.028214,271,367,356,452
Siamese_88.jpg,0.446654,7140,0.027237,40,20,123,104
Siamese_89.jpg,0.367729,7056,0.026917,30,218,113,301
Siamese_9.jpg,0.173898,6192,0.023621,20,403,91,488
Siamese_90.jpg,0.284042,7396,0.028214,279,92,364,177
Siamese_91.jpg,0.362908,7225,0.027561,280,72,364,156
Siamese_92.jpg,0.305934,7396,0.028214,48,337,133,422
Siamese_93.jpg,0.358795,7396,0.028214,12,163,97,248
Siamese_94.jpg,0.276124,7396,0.028214,56,191,141,276
Siamese_95.jpg,0.244882,7224,0.027557,341,269,424,354
Siamese_96.jpg,0.376087,7056,0.026917,60,17,143,100
Siamese_97.jpg,0.330127,6708,0.025589,117,53,194,138
Siamese_98.jpg,0.443873,7056,0.026917,269,212,352,295
Siamese_99.jpg,0.453317,7056,0.026917,358,87,441,170
Sphynx_1.jpg,0.313073,7396,0.028214,154,397,239,482
Sphynx_102.jpg,0.235504,7396,0.028214,248,64,333,149
Sphynx_103.jpg,0.407694,7225,0.027561,286,78,370,162
Sphynx_104.jpg,0.196523,7396,0.028214,103,297,188,382
Sphynx_105.jpg,0.438797,7056,0.026917,201,299,284,382
Sphynx_107.jpg,0.269808,7396,0.028214,256,418,341,503
Sphynx_108.jpg,0.331193,7396,0.028214,119,331,204,416
Sphynx_11.jpg,0.421659,7056,0.026917,9,398,92,481
Sphynx_110.jpg,0.385963,7140,0.027237,218,269,301,353
Sphynx_111.jpg,0.231920,7396,0.028214,154,28,239,113
Sphynx_112.jpg,0.234798,7396,0.028214,166,262,251,347
Sphynx_114.jpg,0.281226,7396,0.028214,217,296,302,381
Sphynx_115.jpg,0.215426,4644,0.017715,79,100,164,153
Sphynx_116.jpg,0.250686,7396,0.028214,41,423,126,508
Sphynx_117.jpg,0.298371,7310,0.027885,230,425,315,509
Sphynx_119.jpg,0.483872,7056,0.026917,119,403,202,486
Sphynx_12.jpg,0.322647,7310,0.027885,179,86,264,170
Sphynx_121.jpg,0.369300,7140,0.027237,256,92,339,176
Sphynx_122.jpg,0.230833,7396,0.028214,69,178,154,263
Sphynx_124.jpg,0.229634,7396,0.028214,224,395,309,480
Sphynx_125.jpg,0.381178,7310,0.027885,269,255,354,339
Sphynx_126.jpg,0.405311,7140,0.027237,309,293,393,376
Sphynx_127.jpg,0.374593,7310,0.027885,178,388,263,472
Sphynx_128.jpg,0.161400,1798,0.006859,252,35,313,63
Sphynx_129.jpg,0.361675,6048,0.023071,150,439,233,510
Sphynx_130.jpg,0.214309,6364,0.024277,155,201,240,274
Sphynx_131.jpg,0.291948,7396,0.028214,29,215,114,300
Sphynx_132.jpg,0.321765,7310,0.027885,165,224,249,309
Sphynx_133.jpg,0.202944,4644,0.017715,255,457,340,510
Sphynx_134.jpg,0.245527,7396,0.028214,14,321,99,406
Sphynx_136.jpg,0.262712,6450,0.024605,330,436,415,510
Sphynx_137.jpg,0.314137,7310,0.027885,103,244,187,329
Sphynx_138.jpg,0.332139,7310,0.027885,43,41,128,125
Sphynx_139.jpg,0.448932,7056,0.026917,62,201,145,284
Sphynx_14.jpg,0.236722,7396,0.028214,171,154,256,239
Sphynx_141.jpg,0.239781,7396,0.028214,73,170,158,255
Sphynx_142.jpg,0.367950,7140,0.027237,326,12,410,95
Sphynx_143.jpg,0.457269,7056,0.026917,9,57,92,140
Sphynx_144.jpg,0.397049,7140,0.027237,323,401,406,485
Sphynx_145.jpg,0.198963,7396,0.028214,341,48,426,133
Sphynx_146.jpg,0.370299,7310,0.027885,333,101,417,186
Sphynx_148.jpg,0.252109,7396,0.028214,248,165,333,250
Sphynx_15.jpg,0.291029,6536,0.024933,190,435,275,510
Sphynx_150.jpg,0.340864,7056,0.026917,359,165,442,248
Sphynx_151.jpg,0.359276,7310,0.027885,135,57,219,142
Sphynx_152.jpg,0.216854,7396,0.028214,89,383,174,468
Sphynx_153.jpg,0.234065,7310,0.027885,76,188,160,273
Sphynx_155.jpg,0.403859,7056,0.026917,45,24,128,107
Sphynx_156.jpg,0.410876,7056,0.026917,18,262,101,345
Sphynx_157.jpg,0.250936,7396,0.028214,113,339,198,424
Sphynx_158.jpg,0.221952,7396,0.028214,342,177,427,262
Sphynx_159.jpg,0.186174,7396,0.028214,109,418,194,503
Sphynx_160.jpg,0.294427,7310,0.027885,1,349,85,434
Sphynx_162.jpg,0.255869,7396,0.028214,125,171,210,256
Sphynx_164.jpg,0.367151,7225,0.027561,257,159,341,243
Sphynx_165.jpg,0.235396,7396,0.028214,226,213,311,298
Sphynx_166.jpg,0.365000,7140,0.027237,162,105,245,189
Sphynx_167.jpg,0.388051,7310,0.027885,136,273,220,358
Sphynx_168.jpg,0.215178,7396,0.028214,64,112,149,197
Sphynx_169.jpg,0.373035,7310,0.027885,34,108,119,192
Sphynx_17.jpg,0.339372,7225,0.027561,246,198,330,282
Sphynx_170.jpg,0.237322,7396,0.028214,136,331,221,416
Sphynx_171.jpg,0.311132,7396,0.028214,296,55,381,140
Sphynx_172.jpg,0.468051,7056,0.026917,310,59,393,142
Sphynx_173.jpg,0.207719,6708,0.025589,292,201,369,286
Sphynx_174.jpg,0.228448,4386,0.016731,334,424,419,474
Sphynx_175.jpg,0.471057,7056,0.026917,52,369,135,452
Sphynx_176.jpg,0.320037,7396,0.028214,138,183,223,268
Sphynx_177.jpg,0.242750,7396,0.028214,243,158,328,243
Sphynx_178.jpg,0.199321,7396,0.028214,7,233,92,318
Sphynx_179.jpg,0.360864,7225,0.027561,334,45,418,129
Sphynx_18.jpg,0.192849,7396,0.028214,77,320,162,405
Sphynx_180.jpg,0.228408,7396,0.028214,268,102,353,187
Sphynx_181.jpg,0.287482,7396,0.028214,137,165,222,250
Sphynx_182.jpg,0.185499,7396,0.028214,93,129,178,214
Sphynx_183.jpg,0.241111,7396,0.028214,37,8,122,93
Sphynx_184.jpg,0.359891,7396,0.028214,56,76,141,161
Sphynx_185.jpg,0.375576,7056,0.026917,222,4,305,87
Sphynx_186.jpg,0.215154,7396,0.028214,258,116,343,201
Sphynx_187.jpg,0.161005,6536,0.024933,6,397,81,482
Sphynx_188.jpg,0.205085,7396,0.028214,260,254,345,339
Sphynx_189.jpg,0.302635,7396,0.028214,319,105,404,190
Sphynx_19.jpg,0.288909,7396,0.028214,195,213,280,298
Sphynx_190.jpg,0.400650,7310,0.027885,177,228,261,313
Sphynx_191.jpg,0.263827,7396,0.028214,145,209,230,294
Sphynx_192.jpg,0.399335,7224,0.027557,149,12,234,95
Sphynx_193.jpg,0.263770,7396,0.028214,302,124,387,209
Sphynx_194.jpg,0.308911,7396,0.028214,62,177,147,262
Sphynx_195.jpg,0.267100,7396,0.028214,166,134,251,219
Sphynx_196.jpg,0.330172,7396,0.028214,259,178,344,263
Sphynx_197.jpg,0.268685,7396,0.028214,260,261,345,346
Sphynx_198.jpg,0.328711,7396,0.028214,277,195,362,280
Sphynx_199.jpg,0.206587,7396,0.028214,320,222,405,307
Sphynx_2.jpg,0.193945,7396,0.028214,189,136,274,221
Sphynx_20.jpg,0.366733,7225,0.027561,211,211,295,295
Sphynx_200.jpg,0.268911,6794,0.025917,58,21,136,106
Sphynx_201.jpg,0.366819,7225,0.027561,95,301,179,385
Sphynx_202.jpg,0.314743,7310,0.027885,115,367,199,452
Sphynx_203.jpg,0.301188,7396,0.028214,220,156,305,241
Sphynx_204.jpg,0.365803,7056,0.026917,109,56,192,139
Sphynx_205.jpg,0.414701,7056,0.026917,284,384,367,467
Sphynx_206.jpg,0.223469,7396,0.028214,209,405,294,490
Sphynx_21.jpg,0.263578,7396,0.028214,173,418,258,503
Sphynx_211.jpg,0.329840,7396,0.028214,338,342,423,427
Sphynx_212.jpg,0.258008,7396,0.028214,208,421,293,506
Sphynx_213.jpg,0.444518,7056,0.026917,163,389,246,472
Sphynx_222.jpg,0.325187,7396,0.028214,215,335,300,420
Sphynx_223.jpg,0.326316,7396,0.028214,25,180,110,265
Sphynx_228.jpg,0.266447,7396,0.028214,242,209,327,294
Sphynx_229.jpg,0.275600,7396,0.028214,84,89,169,174
Sphynx_23.jpg,0.343718,7310,0.027885,354,358,438,443
Sphynx_230.jpg,0.212471,6708,0.025589,118,321,195,406
Sphynx_231.jpg,0.345579,7396,0.028214,199,66,284,151
Sphynx_232.jpg,0.241700,7396,0.028214,187,343,272,428
Sphynx_233.jpg,0.381599,7140,0.027237,88,220,171,304
Sphynx_234.jpg,0.451839,7056,0.026917,315,103,398,186
Sphynx_235.jpg,0.265801,7310,0.027885,124,297,208,382
Sphynx_236.jpg,0.341420,7310,0.027885,156,141,240,226
Sphynx_237.jpg,0.233535,5074,0.019356,242,452,327,510
Sphynx_238.jpg,0.217018,7396,0.028214,324,281,409,366
Sphynx_239.jpg,0.238179,7396,0.028214,289,58,374,143
Sphynx_24.jpg,0.264312,7396,0.028214,261,414,346,499
Sphynx_240.jpg,0.271281,7310,0.027885,1,352,85,437
Sphynx_241.jpg,0.180616,6020,0.022964,112,248,181,333
Sphynx_242.jpg,0.345054,7396,0.028214,314,241,399,326
Sphynx_243.jpg,0.247300,7396,0.028214,113,382,198,467
Sphynx_244.jpg,0.224974,7396,0.028214,273,103,358,188
Sphynx_245.jpg,0.473278,7140,0.027237,186,326,269,410
Sphynx_246.jpg,0.390379,7225,0.027561,184,65,268,149
Sphynx_247.jpg,0.216801,6318,0.024101,120,245,197,325
